web-scraper-order,web-scraper-start-url,cat,cat-href,title,title-href,info
"1520657273-465","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","1. BEEF ENCHILADA","http://www.cookbooks.com/Recipe-Details.aspx?id=605","<p class=""H2""><font size=""5"">BEEF ENCHILADA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/2  lb. beefsteak or lean ground beef<br>1  Tbsp. oil<br>1/3  c. diced onion<br>1  clove garlic, minced<br>3  oz. green chilies, diced<br>1 1/2 to 2  tsp. chili powder<br>1/2  tsp. oregano<br>1 (8 oz.)  can whole tomatoes in juice<br>1/2  tsp. salt<br>3/4  c. water<br>1 1/2  c. Minute rice<br>  chopped parsley<br>2  slices (1 oz. each) American cheese, cut in strips<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Brown beef in oil in skillet.  Add onion and sauté with beef until tender.  Add garlic; sauté 15 seconds.  Add chilies, chili powder, oregano, tomatoes with juice, salt and water.  Break up tomatoes and bring mixture to a boil.  Add rice.  Stir, cover and remove from heat.  Let stand 5 minutes.  Sprinkle dish with chopped parsley.  Place cheese on top.  Replace cover.  Let stand 3 to 5 minutes until cheese has melted.  Serve.  Makes 4 servings, containing less than 350 calories each.</p></td></tr></tbody></table>"
"1520657408-524","http://www.cookbooks.com/","*Member Recipes","http://www.cookbooks.com/recipes-search.aspx?tag=Member","12. Spring Roll","http://www.cookbooks.com/Recipe-Details.aspx?id=1086407","<p class=""H2""><font size=""5"">Spring Roll</font><br><span class=""H2""><font size=""4""><i>  </i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  to 1 1/2 lb. sirloin steak or 4 large chicken breasts, boned <br>1/2  tsp. garlic powder <br>1/2  tsp. onion powder <br>1/4  c. soy sauce <br>1  tsp. Chinese 5 spice powder <br>2  c. chopped celery <br>1  c. shredded cabbage (optional) <br>1  bunch broccoli (optional) <br>1  carrot, grated <br>3  c. fresh bean sprouts <br>1  Tbsp. cornstarch <br>1  egg, beaten <br>1  pkg. spring roll skins (found in produce section) <br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">Cut meat into small thin pieces. (Tofu may be substituted). In large frying pan or wok, heat 2 tablespoons of oil until smoking. Stir-fry meat, small portion at a time, and set aside. Add more oil if necessary, and stir-fry vegetables until crisp-tender.</p><p class=""H1""></p><p class=""H1"">In separate container, mix cornstarch and spices with soy sauce. Add meat back into vegetable mixture and reduce heat. Add soy sauce mixture, stirring constantly until a thick sauce forms, coating meat/veggies. Place about 1 1/2 tablespoons of mixture in center of each spring roll skin and fold corners into center around filling, sealing opening with beaten egg. Do not leave any openings which expose filling! Heat about 2-inches of oil in heavy saucepan or Dutch oven to about 350°. Fry rolls in hot oil until brown. Drain on paper towels.</p><p class=""H1""></p><p class=""H1""></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">notes</span><br><p class=""H1"">   </p><div style=""display:none"">wer54w66sf32re2</div><p></p></td></tr></tbody></table>"
"1520657313-482","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","14. STUFFED MUSHROOMS","http://www.cookbooks.com/Recipe-Details.aspx?id=370","<p class=""H2""><font size=""5"">STUFFED MUSHROOMS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  lb. large fresh mushrooms (about 20; remove stems and save)<br>1/4  c. chopped onion<br>2  cloves garlic, minced<br>1  Tbsp. margarine<br>1 (10 oz.)  pkg. frozen chopped spinach (thaw, drain and squeeze out excess liquid)<br>1/4  c. grated Parmesan cheese<br>1/4  c. fine bread crumbs<br>1/4  c. finely chopped pimiento<br>1/2  tsp. dried basil, crushed<br>1/2  tsp. dried oregano, crushed<br>1/4  tsp. salt<br>  dash of pepper<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Spray  a  15  x  10  x  1-inch baking pan with nonstick coating.  Chop  enough  mushroom  stems  to make 2 cups.  Cook chopped  mushroom  stems,  onion and garlic in margarine until onion is tender, but not browned (use a 10-inch skillet).  Add spinach  and  cook  over low heat until most of the liquid has evaporated.  Stir  in  cheese,  bread crumbs, pimiento, basil, oregano,  salt  and pepper.  Spoon mixture into mushroom tops. Place  stuffed  mushroom  tops  in the prepared baking pan and bake  at  425°  for  10  to  15 minutes or until mushrooms are tender.  Makes about 20 servings.</p><p class=""H1"">      Per Serving:  30 Calories, 1 g. Fat, 1 mg.  Cholesterol and 78 mg.  Sodium.</p></td></tr></tbody></table>"
"1520657355-501","http://www.cookbooks.com/","Soup","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Soup","10. ITALIAN-STYLE PORK SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=657","<p class=""H2""><font size=""5"">ITALIAN-STYLE PORK SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/soup-italian-bean.jpg"" alt=""ITALIAN-STYLE PORK SOUP"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/4 to 1 1/2  lb. boneless pork shoulder, cut into 3/4-inch pieces<br>1  Tbsp. oil<br>1  large onion, diced<br>2  cloves garlic, minced<br>1  tsp. each:  Italian seasoning and salt<br>1/2  tsp. each:  dried basil leaves, fennel seed and pepper<br>1 (16 oz.)  can tomatoes, broken up<br>2  c. water<br>1  medium green pepper, diced<br>1  small zucchini, thinly sliced<br>1/3  c. small pasta (bow ties, elbow macaroni or shells)<br>  grated Parmesan cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Brown pork pieces in oil with onion and garlic.  Pour off drippings.  Sprinkle Italian seasoning, salt, basil, fennel and pepper over pork.  Add tomatoes and water; cover tightly and simmer 1 hour.  Add green pepper, zucchini and pasta to pork.  Increase heat to medium-low and continue cooking, covered, 30 minutes or until vegetables and pasta are done.  Sprinkle with Parmesan cheese.</p></td></tr></tbody></table>"
"1520657376-510","http://www.cookbooks.com/","Salad","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Salad","11. LEMON-MUSHROOM SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=335","<p class=""H2""><font size=""5"">LEMON-MUSHROOM SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/2 (8 oz.)  carton plain low-fat yogurt<br>1  Tbsp. reduced-calorie mayonnaise or salad dressing<br>1  tsp. honey<br>1/8  tsp. finely shredded lemon peel<br>1/2  tsp. lemon juice<br>1/8  tsp. dry mustard<br>1/8  tsp. pepper<br>3  c. sliced fresh mushrooms (8 oz.)<br>2  Tbsp. frozen chopped onion<br>1  medium tomato<br>  lettuce leaves<br>  coarsely ground pepper (optional)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Stir  together  yogurt,  mayonnaise  or salad dressing, honey, lemon peel, lemon juice, mustard and pepper in a large mixing bowl.  Add  mushrooms  and  onion.  Toss lightly until coated.</p><p class=""H1"">      To  Serve:  Cut  tomato  into  8  wedges.  Line 4 salad plates with lettuce leaves.  Spoon mushroom mixture on top of lettuce. Garnish  with  tomato  wedges.  If desired, sprinkle with coarsely ground pepper.  Makes 4 servings.</p><p class=""H1"">      Per Serving:  56 Calories, 2 g. Fat, 2 mg.  Cholesterol and 46 mg.  Sodium.</p></td></tr></tbody></table>"
"1520656917-305","http://www.cookbooks.com/","Thanksgiving","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=thanksgiving","11. THANKSGIVING CRANBERRY SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=35321","<p class=""H2""><font size=""5"">THANKSGIVING CRANBERRY SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 large  box strawberry Jello<br>1  can pineapple, drained<br>1  can cranberry sauce, jellied or whole<br>1/2  c. chopped pecans<br>1  c. boiling water<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Dissolve Jello in boiling water. Add other ingredients and chill.</p></td></tr></tbody></table>"
"1520657349-498","http://www.cookbooks.com/","Soup","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Soup","13. CHICKEN NOODLE SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=796","<p class=""H2""><font size=""5"">CHICKEN NOODLE SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  (2 1/2 to 3 lb.) ready to cook broiler-fryer chicken, cut up<br>3  qt. water<br>1  medium onion, quartered<br>  few sprigs parsley<br>1  tsp. salt<br>1  tsp. whole black peppercorns<br>2  c. uncooked fine noodles<br>1  c. diced celery<br>1/2  c. shredded carrots<br>2  tsp. salt<br>1/2  tsp. dried thyme, crushed<br>1/4  tsp. dried oregano, crushed<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Place chicken in Dutch oven or deep kettle.  Add water, onion, parsley, salt and whole black peppercorns.  Cover and simmer for 1 hour.  Remove chicken from broth.  Cool and remove meat from bones. Dice meat.  Strain broth and return to kettle.  Bring stock to boiling and add noodles, celery, shredded carrots, salt, thyme and oregano.  Return to boil.  Cover and cook, stirring occasionally, about 10 minutes, or until noodles are tender.  Add chicken and heat.  Makes 2 1/2-quarts.</p></td></tr></tbody></table>"
"1520657113-393","http://www.cookbooks.com/","Pasta","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pasta","13. PASTA SALAD WITH AVOCADO AND LEMON SAUCE","http://www.cookbooks.com/Recipe-Details.aspx?id=671","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1520657590-606","http://www.cookbooks.com/","Healthy","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Healthy&strSearch=Healthy%20Lite","1. HEALTHY, HEALTHY CHICKEN SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=749444","<p class=""H2""><font size=""5"">HEALTHY, HEALTHY CHICKEN SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/chicken-soup.jpg"" alt=""HEALTHY, HEALTHY CHICKEN SOUP"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  broiler fryer chicken, cut into parts<br>3  c. water<br>2  c. chopped cabbage<br>1  tsp. salt<br>1/2  tsp. pepper<br>1  (16 oz.) tomatoes<br>1  pkg. dry onion soup mix<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Place chicken parts, water, celery, salt, pepper and tomatoes in pot.  Fill 2/3 full with water.  Cook for 20 minutes.  Reduce heat and remove chicken.  Skim off the fat.  Add onion soup mix and cabbage; simmer uncovered for 10 minutes.  Remove bones and skin from chicken; chop into bite-size pieces.  Return to pot and cook uncovered for 5 minutes.  Serves 4.  Contains 240 calories.</p></td></tr></tbody></table>"
"1520657562-593","http://www.cookbooks.com/","Healthy","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Healthy&strSearch=Healthy%20Lite","14. ""LITE"" FROSTED ANGEL FOOD CAKE","http://www.cookbooks.com/Recipe-Details.aspx?id=1038501","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1520657245-452","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","14. QUICK AND TASTY GRILLED BEEF ROAST","http://www.cookbooks.com/Recipe-Details.aspx?id=1419","<p class=""H2""><font size=""5"">QUICK AND TASTY GRILLED BEEF ROAST</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  lb. chuck roast<br>1  pkg. Lipton beefy onion soup mix<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Marinate roast in beefy onion soup mix all day and night (turn often).  Preheat gas grill; sear roast on both sides.  Turn grill to low setting and baste well.  Cook until inside temperature is about 140° to 150°.</p></td></tr></tbody></table>"
"1520657153-411","http://www.cookbooks.com/","Pizza","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pizza","10. PIZZA SNACK","http://www.cookbooks.com/Recipe-Details.aspx?id=1073","<p class=""H2""><font size=""5"">PIZZA SNACK</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/pizza-snack.jpg"" alt=""PIZZA SNACK"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  c. tomato puree<br>1/4  tsp. garlic powder<br>1/4  tsp. onion powder<br>1/4  tsp. oregano<br>1  slice bread or 1/2 English muffin<br>1  oz. cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Toast bread.  Put tomato, seasonings and cheese on toast. Broil for 1 to 5 minutes.  Good with salad.  Equals 1 bread, 1 fat, 1 meat, 1/2 vegetable exchange on diabetic diet.</p></td></tr></tbody></table>"
"1520657128-400","http://www.cookbooks.com/","Pasta","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pasta","6. OIL AND GARLIC SAUCE FOR PASTA","http://www.cookbooks.com/Recipe-Details.aspx?id=664","<p class=""H2""><font size=""5"">OIL AND GARLIC SAUCE FOR PASTA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  cloves garlic, minced<br>1/2  c. olive oil<br>1/2  c. water<br>1  Tbsp. chopped parsley<br>1/4  tsp. pepper<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Sauté garlic in olive oil until golden brown.  Add water, parsley and pepper.  Simmer 10 minutes.  Serve over cooked pasta; add 1/4 to 1/2 cup Parmesan cheese.  Toss well.</p></td></tr></tbody></table>"
