web-scraper-order,web-scraper-start-url,veg,veg-href,page,page-href,title,title-href,info
"1520704391-365","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","17","http://www.cookbooks.com/recipes-search.aspx?page=17","245. CANNED GREEN BEANS","http://www.cookbooks.com/Recipe-Details.aspx?id=3473","<p class=""H2""><font size=""5"">CANNED GREEN BEANS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  gal. green beans<br>1  c. vinegar<br>1  c. sugar<br>8  tsp. salt<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Boil for 40 minutes. The beans need to be placed in a large pan covered with water. After your 40 minutes are  up, place in quart jars and seal.</p></td></tr></tbody></table>"
"1520704347-345","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","18","http://www.cookbooks.com/recipes-search.aspx?page=18","265. STUFFED MUSHROOMS","http://www.cookbooks.com/Recipe-Details.aspx?id=4257","<p class=""H2""><font size=""5"">STUFFED MUSHROOMS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  pounds whole, fresh mushrooms<br>1  pound ground beef<br>1  Tbsp. parsley<br>1/2  cup onion, chopped<br>1  tsp. salt<br>1/2  tsp. garlic powder<br>1/4  cup bread crumbs<br>2  eggs, beaten<br>4  ounces mozzarella cheese, shredded<br>  dash of pepper<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Pop off mushroom stems and chop.  In a large sauce pan brown ground beef, chopped mushroom stems, parsley, onions, salt, pepper, and garlic powder.  Remove from heat.  Add bread crumbs, cheese, and eggs.  Fill cavity of mushroom tops with meat mixture. Place in baking dish and bake at 450 degrees for approximately 15 minutes.</p></td></tr></tbody></table>"
"1520704358-350","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","18","http://www.cookbooks.com/recipes-search.aspx?page=18","260. STUFFED MUSHROOMS","http://www.cookbooks.com/Recipe-Details.aspx?id=4158","<p class=""H2""><font size=""5"">STUFFED MUSHROOMS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  lb. mushrooms<br>1  box Ritz crackers<br>1/2  lb. margarine<br>5  slices hard salami, cut up<br>4  slices Swiss cheese, cut up<br>1  small grated onion<br>1/4  c. grated Parmesan cheese<br>1/2  tsp. oregano<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Remove mushroom stems and sauté chopped stems in margarine. Add onion, salami, cheese and oregano.  Add crushed crackers. Fill mushroom caps and bake at 325° for 20 to 25 minutes on ungreased cookie sheet.</p></td></tr></tbody></table>"
"1520704896-572","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","3","http://www.cookbooks.com/recipes-search.aspx?page=3","37. FRESH GREEN BEAN SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=966","<p class=""H2""><font size=""5"">FRESH GREEN BEAN SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. fresh string beans<br>2  medium-sized potatoes, diced<br>1  tsp. salt<br>2  Tbsp. flour<br>2  Tbsp. fat<br>1/4  tsp. black pepper<br>1/4  tsp. paprika<br>1/4  c. cold water<br>1  pt. sour cream<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      String and cut up beans.  Cook cut beans and diced potatoes in 5 cups of salted water for 15 minutes.  In a frying pan brown flour in the fat; add black pepper and paprika.  Add 1/4 cup cold water and stir until smooth.  Add sour cream.  Add this mixture to the cooked beans and potatoes.  Bring to a boil and simmer for a few minutes.</p></td></tr></tbody></table>"
"1520704824-541","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","5","http://www.cookbooks.com/recipes-search.aspx?page=5","68. ORANGE SPICED CARROTS","http://www.cookbooks.com/Recipe-Details.aspx?id=1159","<p class=""H2""><font size=""5"">ORANGE SPICED CARROTS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. young tender carrots, without tops<br>1/2  c. water<br>1/2  c. orange juice<br>1  Tbsp. margarine<br>1/2  tsp. pure vanilla<br>1/4  tsp. ground nutmeg<br>1 1/2  tsp. grated, fresh orange rind<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Wash carrots and pare them with a vegetable peeler.  Remove ends.  Cut carrots crosswise into 1/4-inch rounds.  In a saucepan, put water, orange juice and margarine.  Add carrots.  Cover tightly and simmer over low heat 25 minutes or until carrots are crisp and tender.  Check to make sure that carrots do not burn, because most of the liquid will be absorbed.  Add a few tablespoons of water if necessary.  Sprinkle carrots with vanilla and orange rind; mix well.</p><p class=""H1"">      For the diabetic:  Nutritive values per serving:  Cholesterol 8 grams, protein 1 gram, fat 3 grams, calories 71, sodium 41 grams.</p><p class=""H1"">      For exchanges per serving:  1 vegetable exchange plus 1/2 fruit exchange plus 1/2 fat exchange.  Low sodium diets:  Use unsalted margarine.</p></td></tr></tbody></table>"
"1520704541-415","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","13","http://www.cookbooks.com/recipes-search.aspx?page=13","194. BROCCOLI CASSEROLE","http://www.cookbooks.com/Recipe-Details.aspx?id=2579","<p class=""H2""><font size=""5"">BROCCOLI CASSEROLE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/dairy-broccoli-casserole.jpg"" alt=""BROCCOLI CASSEROLE"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  boxes frozen chopped broccoli<br>1  can cream of mushroom soup<br>1/2  c. mayonnaise<br>2  eggs, well beaten<br>1  medium onion, chopped<br>1  c. grated cheese<br>  salt and pepper to taste<br>1/2  stick oleo<br>1/2  pkg. Pepperidge Farm herb stuffing mix<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Drain cooked broccoli.  Combine soup, mayonnaise, eggs and onion.  Add to broccoli and stir.  Pour in casserole.  Sprinkle cheese on top.  Add salt and pepper.  Melt 1/2 stick oleo in pan. Add 1/2 package Pepperidge Farm herb stuffing mix.  Sprinkle on top.  Bake at 350° for 30 minutes.</p></td></tr></tbody></table>"
"1520704748-507","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","7","http://www.cookbooks.com/recipes-search.aspx?page=7","102. CROOKNECK SQUASH","http://www.cookbooks.com/Recipe-Details.aspx?id=1484","<p class=""H2""><font size=""5"">CROOKNECK SQUASH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">  yellow squash (1 per serving)<br>  onion<br>  butter<br>  salt and pepper<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Slice squash long length.  Cover squash inside with butter. Slice onion thin; place over butter.  Salt and pepper to taste. Put squash together with toothpick.  Wrap in aluminum foil.  Turn gas grill on low setting; cook 30 minutes.</p></td></tr></tbody></table>"
"1520704943-593","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","2","http://www.cookbooks.com/recipes-search.aspx?page=2","16. VEGETABLE BURRITOS","http://www.cookbooks.com/Recipe-Details.aspx?id=372","<p class=""H2""><font size=""5"">VEGETABLE BURRITOS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. each: onion and fresh mushrooms, sliced<br>2  cloves garlic, minced<br>4  c. sliced zucchini<br>1 1/2  c. thinly sliced carrots<br>1  c. sliced green pepper<br>2  c. chopped tomato<br>1/4  c. chopped ripe olives<br>1  Tbsp. seeded, minced jalapeno pepper<br>2 (4 oz.)  cans chopped green chiles, drained<br>1  tsp. chili powder<br>1/4  tsp. salt<br>1/2  tsp. each:  dried whole oregano and ground cumin<br>1  c. (4 oz.) shredded Monterey Jack cheese<br>1 1/2  c. (6 oz.) shredded 40% less fat Cheddar cheese<br>15  (6-inch) warm flour tortillas<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Coat a large Dutch oven with vegetable cooking spray; place over medium-high heat until hot.  Add onion, mushrooms and garlic. Sauté until vegetables are tender and all liquid is absorbed.  Add zucchini, carrots, green pepper, tomato, olives and jalapeno pepper; sauté, stirring constantly, about 10 minutes or until vegetables are crisp-tender.  Drain vegetables; add green chiles and next 6 ingredients; stir mixture well.  Spoon 1/3 cup vegetable mixture onto each tortilla and fold edges over.  Serve immediately. Yield:  15 servings.</p><p class=""H1"">      Per Serving:  198 Calories, 6 g. Fat (27%), 6 mg.  Cholesterol and 306 mg.  Sodium.</p></td></tr></tbody></table>"
"1520704466-382","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","16","http://www.cookbooks.com/recipes-search.aspx?page=16","227. SPINACH SQUARES","http://www.cookbooks.com/Recipe-Details.aspx?id=2834","<p class=""H2""><font size=""5"">SPINACH SQUARES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  large eggs<br>1/2  c. milk<br>2  Tbsp. butter, melted and cooled<br>1/2  c. flour<br>1  tsp. baking powder<br>10  oz. frozen chopped spinach, thawed and squeezed dry<br>3  green onions, chopped<br>1/2  lb. Monterey Jack cheese, shredded<br>  canned pimientos<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a medium bowl, beat together until smooth the eggs, milk, butter, flour and baking powder.  Thoroughly stir in the spinach, green onion and cheese.  Turn into a buttered 8 x 8-inch cake pan; smooth the top.  Bake in a preheated 350° oven until brown, 35 minutes.  Let stand about 10 minutes.  Cut in small squares. Remove with a small spatula.  Top each square with a small piece of pimiento.  Serve warm as hors d'oeuvres.</p></td></tr></tbody></table>"
"1520704360-351","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","18","http://www.cookbooks.com/recipes-search.aspx?page=18","259. FRIED MUSHROOMS","http://www.cookbooks.com/Recipe-Details.aspx?id=4066","<p class=""H2""><font size=""5"">FRIED MUSHROOMS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. small mushrooms<br>2  c. all-purpose flour<br>1  c. corn flour or fish fry<br>1  tsp. salt<br>1  tsp. cayenne pepper<br>1/2  tsp. garlic powder<br>1  egg<br>3/4  c. evaporated milk<br>2  Tbsp. creole mustard<br>1  qt. oil for frying<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Wash mushrooms and set aside on a paper towel to dry.  Mix flour, corn flour or fish fry, salt, cayenne pepper and garlic powder in a bowl.  In another bowl, mix egg, milk and creole mustard until completely blended.  Add 1/4 cup dry mixture to egg mixture and whisk until totally blended.  Heat oil until approximately 350 degrees.  When oil is hot, dip mushrooms into egg mixture and then into dry mixture.  Shake excess and fry until brown.</p></td></tr></tbody></table>"
"1520704516-404","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","14","http://www.cookbooks.com/recipes-search.aspx?page=14","205. CHEESE POTATOES IN FOIL","http://www.cookbooks.com/Recipe-Details.aspx?id=2590","<p class=""H2""><font size=""5"">CHEESE POTATOES IN FOIL</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  large baking potatoes, pared<br>  cracked or coarsely ground pepper to taste<br>  salt to taste<br>4 or 5  slices bacon, cooked<br>1  large onion, sliced<br>1/2  lb. sharp cheese, cubed<br>1  stick butter or margarine<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Slice potatoes onto a large piece of foil.  Sprinkle with pepper and salt.  Crumble bacon over potatoes.  Add onion and cheese.  Dot with butter.  Wrap loosely and seal well with double fold.  Cook in 350° oven for about 1 hour or until done, turning occasionally.  Yields 4 to 6 servings.</p></td></tr></tbody></table>"
"1520704930-587","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","2","http://www.cookbooks.com/recipes-search.aspx?page=2","22. ASPARAGUS BAKED IN FOIL","http://www.cookbooks.com/Recipe-Details.aspx?id=614","<p class=""H2""><font size=""5"">ASPARAGUS BAKED IN FOIL</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. asparagus, washed and trimmed<br>  salt and freshly ground pepper to taste<br>2  tsp. lemon juice<br>1/4  c. strong chicken broth<br>  parsley and lemon rind (for garnish)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat the oven to 400°.  Place the asparagus in the center of a large sheet of aluminum foil in a baking pan with the edges folded up to keep the liquid inside.  Season with salt and pepper. Sprinkle with lemon juice and pour the broth over all.  Fold the sides over and seal.  Bake for 20 to 30 minutes or until the asparagus are al dente, just cooked.  Place the asparagus on a platter and pour the juice over.  Serve immediately, garnished with parsley and lemon rind.  Serves 4.</p></td></tr></tbody></table>"
